"gene_id","log2FC","pval"
"ENSG00000118094",-1.65533104936522,5.02172775606332e-16
"ENSG00000231721",-0.746934849093118,5.08718252211861e-16
"ENSG00000279594",-1.01355458580972,5.0949273641507e-16
"ENSG00000123297",0.554080294938195,5.18766117517502e-16
"ENSG00000175395",-0.618477741988122,5.23007964749153e-16
"ENSG00000159363",0.80904406398168,5.29663629488059e-16
"ENSG00000185985",-1.94957170118531,5.31670857998992e-16
"ENSG00000134440",0.426090116637032,5.37021124722273e-16
"ENSG00000156504",0.515430626876809,5.42193713416969e-16
"ENSG00000143125",-2.51832146710035,5.4429862677224e-16
"ENSG00000091262",-1.7215330540799,5.62472365060992e-16
"ENSG00000162222",0.447936918822559,5.84673384584485e-16
"ENSG00000163050",-1.04884556893656,5.91225067594393e-16
"ENSG00000150045",-1.49478564793495,6.01639389950505e-16
"ENSG00000274403",-1.20472810272596,6.21841207336502e-16
"ENSG00000158417",0.466236841426792,6.24014713810544e-16
"ENSG00000109971",0.620525720052632,6.53019459541881e-16
"ENSG00000071564",0.642717831210267,6.55829458546785e-16
"ENSG00000258559",-1.18323781046898,6.61221782829274e-16
"ENSG00000149798",-1.060375827106,6.75674499411892e-16
"ENSG00000265158",-1.40483885037702,6.97549243002942e-16
"ENSG00000119888",2.03450765248332,6.98561210463167e-16
"ENSG00000084628",3.59696127301764,6.99952424138765e-16
"ENSG00000164961",0.660473120458501,7.04274174563849e-16
"ENSG00000106153",0.623478082612923,7.1299636864315e-16
"ENSG00000031081",-0.812636887953182,7.30957826256229e-16
"ENSG00000163251",-1.00930225358962,7.39127915498796e-16
"ENSG00000165685",1.4994061846392,7.40871546754062e-16
"ENSG00000131831",-1.22743700342556,7.52160950603446e-16
"ENSG00000204060",1.37697047786641,7.64067052678683e-16
"ENSG00000277702",-1.38033376924514,7.79588818943437e-16
"ENSG00000132698",2.16418346377724,7.93146028385735e-16
"ENSG00000102934",-0.893033890368877,7.93362123325705e-16
"ENSG00000143252",0.540181424516778,7.95653086936278e-16
"ENSG00000162129",0.565687287711989,8.08969148168977e-16
"ENSG00000165501",0.626136368941962,8.11010972227711e-16
"ENSG00000126524",-0.59545582535945,8.11052688773671e-16
"ENSG00000086015",0.55040160389434,8.15303275576647e-16
"ENSG00000166289",-1.10398265158224,8.35569912161701e-16
"ENSG00000162267",-1.27040324360889,8.37658699400328e-16
"ENSG00000171311",0.435686828912033,8.37711602074424e-16
"ENSG00000127954",-1.83215878392044,8.50844896102633e-16
"ENSG00000273045",1.00479282218728,8.51572758216884e-16
"ENSG00000206562",0.452305699111512,8.86174423385593e-16
"ENSG00000141682",1.57284579368394,8.88539924020084e-16
"ENSG00000204366",0.914046061609838,8.90354976411082e-16
"ENSG00000131508",0.42691306883838,9.0113799478689e-16
"ENSG00000182674",-1.90681633905083,9.15284127579044e-16
"ENSG00000207110",1.3663052216841,9.50490770469702e-16
"ENSG00000205791",-0.769255651526744,9.58977036650537e-16
"ENSG00000269386",-0.774577530061692,9.65768613399399e-16
"ENSG00000005187",-1.61323352483389,9.71319394514736e-16
"ENSG00000089127",1.25527523066442,9.79495635036934e-16
"ENSG00000111696",-0.668155827236893,9.94484033240047e-16
"ENSG00000177054",0.807056844653693,1.00268328747358e-15
"ENSG00000237781",-1.50230458804648,1.00814181025531e-15
"ENSG00000198835",-1.15609192322463,1.03832543200361e-15
"ENSG00000261437",1.73199870873908,1.0523263331511e-15
"ENSG00000246985",-1.5211447257465,1.0783509048755e-15
"ENSG00000137831",-0.605421288917746,1.13606016056663e-15
"ENSG00000158122",-0.642339034009562,1.15100134648178e-15
"ENSG00000270021",-0.895134166043115,1.15342799387465e-15
"ENSG00000167861",1.18945406334233,1.23302669136997e-15
"ENSG00000152270",-2.6000613104446,1.23627445393509e-15
"ENSG00000178796",2.32339840874835,1.24315391892182e-15
"ENSG00000145147",-1.09451819805185,1.31359709229441e-15
"ENSG00000185339",-0.957477182370309,1.43644146984569e-15
"ENSG00000197822",1.2623491906359,1.49490455159404e-15
"ENSG00000116906",0.541962464703566,1.52168063362005e-15
"ENSG00000261888",-1.38247681006761,1.58039065854518e-15
"ENSG00000131080",-1.03422848756874,1.58066214018494e-15
"ENSG00000277075",2.16823369978259,1.63130421159582e-15
"ENSG00000244627",-0.86290840230294,1.6494257691345e-15
"ENSG00000164929",-1.61169611391817,1.67033865468713e-15
"ENSG00000019169",-2.66175072860896,1.67075870078333e-15
"ENSG00000119986",-1.07460933247242,1.7124923091873e-15
"ENSG00000148459",0.687486109828768,1.71891026881751e-15
"ENSG00000272343",-1.24688810306528,1.76320474102185e-15
"ENSG00000144040",1.05306798437391,1.76917418508468e-15
"ENSG00000187091",-0.695060481084075,1.79507933943593e-15
"ENSG00000165121",-0.722267365855365,1.83457423565354e-15
"ENSG00000188452",0.861143125196946,1.83485649101754e-15
"ENSG00000254978",0.978892131592403,1.9029245405218e-15
"ENSG00000239650",-1.11529157726527,1.92090628928063e-15
"ENSG00000174891",0.405690033893378,1.97269277581724e-15
"ENSG00000120328",-0.892701449499906,2.0282355797636e-15
"ENSG00000004487",0.419313098774614,2.04505197354874e-15
"ENSG00000177426",0.576042213768685,2.13405357994889e-15
"ENSG00000177875",-1.02693969018535,2.27146194036561e-15
"ENSG00000164344",-1.30532416910254,2.29469721402574e-15
"ENSG00000245552",-1.02886647739473,2.35367805517635e-15
"ENSG00000183186",-1.48156952588372,2.36229861533998e-15
"ENSG00000134698",-0.510633330789286,2.41621806921137e-15
"ENSG00000248540",-1.11919438899125,2.435476055791e-15
"ENSG00000229833",0.700969484973581,2.44019705363836e-15
"ENSG00000233203",1.34071856382263,2.45170440681005e-15
"ENSG00000112159",-0.620055666724049,2.46586024343152e-15
"ENSG00000258824",-0.710177003529303,2.48500072119199e-15
"ENSG00000128159",-0.608167112563351,2.53063381278614e-15
"ENSG00000188269",-1.96730785283974,2.56813323965547e-15
"ENSG00000003147",0.666630800577799,2.64318236205497e-15
"ENSG00000250486",-1.31435447989637,2.65590441874347e-15
"ENSG00000114529",1.54609240444879,2.66452277184185e-15
"ENSG00000137124",0.774022561591455,2.67216983395817e-15
"ENSG00000279453",-0.803054163672237,2.70460987426014e-15
"ENSG00000081853",-1.33332794356277,2.74248086451638e-15
"ENSG00000131242",1.28520915099037,2.82136113237225e-15
"ENSG00000246523",-1.11901949363547,2.89879685233405e-15
"ENSG00000126861",-1.19309110658102,2.99718922940191e-15
"ENSG00000096384",0.538311879430339,3.00353926461767e-15
"ENSG00000103343",0.453770407459541,3.05233446782334e-15
"ENSG00000080839",0.754686879365364,3.0588757299166e-15
"ENSG00000108344",0.836136545409643,3.06503995126975e-15
"ENSG00000172818",1.88192784003021,3.07363911948698e-15
"ENSG00000215018",-1.51266211256458,3.07645856567992e-15
"ENSG00000130701",1.94169278456063,3.11052409861413e-15
"ENSG00000204899",0.737772012831662,3.11352377844802e-15
"ENSG00000230042",-1.09563590440549,3.15828733091895e-15
"ENSG00000174165",0.587499750309094,3.16147005783561e-15
"ENSG00000179526",0.729331570036271,3.17207979556931e-15
"ENSG00000125967",0.914265759576782,3.19614053077005e-15
"ENSG00000151500",-0.543834684001455,3.2810491742692e-15
"ENSG00000126012",0.391664997733733,3.34670677382504e-15
"ENSG00000229852",-0.884909113777151,3.65680989546086e-15
"ENSG00000171552",0.519594273625446,3.6674568529646e-15
"ENSG00000165591",1.34011393436588,3.81991663737818e-15
"ENSG00000131467",0.458610467116224,3.82292456980495e-15
"ENSG00000248079",-1.02608088041359,3.87402394455788e-15
"ENSG00000131788",0.545037198380458,3.97232843242185e-15
"ENSG00000105355",0.629032035570256,4.05122174497386e-15
"ENSG00000177200",-0.666288191348829,4.05317800119863e-15
"ENSG00000231177",-0.757355180544891,4.13756328069504e-15
"ENSG00000280152",-1.25235062127516,4.20900594827484e-15
"ENSG00000005381",-1.47118100231291,4.3062596226572e-15
"ENSG00000232931",-1.03800812452318,4.42355859122999e-15
"ENSG00000137074",0.410757911219739,4.43219234473448e-15
"ENSG00000280422",-1.34921045923378,4.44050956485077e-15
"ENSG00000111605",0.375878564034218,4.48730429872684e-15
"ENSG00000137207",0.509117836581985,4.57702644349851e-15
"ENSG00000280079",1.27736599502826,4.5964690101724e-15
"ENSG00000254506",-1.8770221275927,4.62485617402405e-15
"ENSG00000168894",0.587601456155321,5.03757301796007e-15
"ENSG00000174151",-0.683250376944215,5.06511835425636e-15
"ENSG00000100288",-0.640313008978306,5.40203987638587e-15
"ENSG00000129355",0.964458188876011,5.51591409544242e-15
"ENSG00000047230",0.739434067624228,5.72154325379964e-15
"ENSG00000172482",-2.27721691800651,5.73936087239084e-15
"ENSG00000139182",0.811041441436501,5.74458869513445e-15
"ENSG00000172889",-1.10995063958129,5.85939427885228e-15
"ENSG00000144843",-0.636855187742078,5.86342865994347e-15
"ENSG00000142621",1.12468748315868,6.05553727281289e-15
"ENSG00000267100",-0.638487027313135,6.1646168805809e-15
"ENSG00000164405",0.76770861869671,6.23141503332942e-15
"ENSG00000257038",-1.0114998124171,6.28860691055374e-15
"ENSG00000234911",-1.05571749278379,6.40183502062623e-15
"ENSG00000173805",-2.23537819139426,6.8347997430193e-15
"ENSG00000259416",-1.40424057015998,6.86985299965943e-15
"ENSG00000026652",-0.749327097519528,6.93151744042307e-15
"ENSG00000120742",0.536509364988128,6.94150470528252e-15
"ENSG00000151388",1.27121135418195,7.01671822503201e-15
"ENSG00000156469",0.666107036855301,7.11710539188304e-15
"ENSG00000237943",-1.59166709060652,7.49885378964697e-15
"ENSG00000166816",-1.60685170548979,7.5361513914046e-15
"ENSG00000172878",-0.505296641849087,7.66436565427475e-15
"ENSG00000100591",0.518019945797803,7.77658617040914e-15
"ENSG00000204371",0.52676449334501,7.83222034033993e-15
"ENSG00000163069",-0.82753092972731,8.01660005559177e-15
"ENSG00000232671",0.841615900394914,8.19097014695088e-15
"ENSG00000144381",0.630306523599831,8.33400615772689e-15
"ENSG00000184863",-0.384766094308134,8.54912689906556e-15
"ENSG00000231259",-0.66852096436807,8.57843097225556e-15
"ENSG00000242110",0.762052964515045,8.58747871037257e-15
"ENSG00000157077",-0.640569545358603,8.62234370946775e-15
"ENSG00000148925",0.402938082247164,9.12652718069296e-15
"ENSG00000105825",-2.39401800443453,9.28338690994728e-15
"ENSG00000163659",-0.902183048540412,9.55056425207435e-15
"ENSG00000162729",0.830034236628165,9.61783993830919e-15
"ENSG00000130812",1.06794497137661,9.62752036451513e-15
"ENSG00000175344",-1.15372066031336,9.64651246805752e-15
"ENSG00000174032",-0.578432958567673,9.99631564711411e-15
"ENSG00000231711",-0.841573931981793,1.03334828281293e-14
"ENSG00000225057",-1.42560934398784,1.04732722681178e-14
"ENSG00000269486",-1.08359152910387,1.05708321703421e-14
"ENSG00000169385",1.39022180341814,1.06434785763099e-14
"ENSG00000106785",0.813979595030913,1.08840940974351e-14
"ENSG00000169299",0.50437076181989,1.09290841547784e-14
"ENSG00000240972",1.23197737337099,1.10049489939311e-14
"ENSG00000253873",-0.953302809959921,1.14152765926533e-14
"ENSG00000184363",1.33351361108862,1.14264743915942e-14
"ENSG00000253669",0.897233046225859,1.18772916633875e-14
"ENSG00000105373",-0.876837983081534,1.22113035527858e-14
"ENSG00000154358",-1.41609891247834,1.22906353838721e-14
"ENSG00000140365",0.558915163130483,1.23068926471569e-14
"ENSG00000171403",-2.18588136453465,1.24341901117656e-14
"ENSG00000197971",-0.855195106191277,1.26855637619493e-14
"ENSG00000272746",1.38244138625998,1.27215256326561e-14
"ENSG00000206549",-1.92608525411378,1.33256093719235e-14
"ENSG00000069431",-1.46996742517,1.35983470121374e-14
"ENSG00000164116",-0.967138167950722,1.36210403881744e-14
"ENSG00000157796",-0.566088848292625,1.40084641236229e-14
"ENSG00000272686",-0.613846112094671,1.41144701065095e-14
"ENSG00000110195",-3.31680758313704,1.45790799486493e-14
"ENSG00000133193",0.463215233366785,1.46660432793629e-14
"ENSG00000228203",1.31519683744413,1.48745261675164e-14
"ENSG00000136986",0.576957388572771,1.49188035684255e-14
"ENSG00000168329",-1.43622680426304,1.5046911452134e-14
"ENSG00000259498",-1.3828792911244,1.53794472430016e-14
"ENSG00000148483",-1.42253530508334,1.53900452985352e-14
"ENSG00000121690",0.984277646207264,1.55518815057667e-14
"ENSG00000080603",0.425662901171971,1.56766953493811e-14
"ENSG00000109606",0.431295545818282,1.57118670137944e-14
"ENSG00000260398",-1.66337183320383,1.5967444503751e-14
"ENSG00000257727",0.49588748194576,1.60202321464527e-14
"ENSG00000101134",-1.00544390729834,1.62194171957675e-14
"ENSG00000254854",1.18785951431513,1.65593657017776e-14
"ENSG00000165376",-1.93853672740402,1.6583470154912e-14
"ENSG00000130844",-0.572968161233808,1.69351900629482e-14
"ENSG00000144736",0.465627245956664,1.70618971086087e-14
"ENSG00000163462",1.35246155210286,1.71906297758352e-14
"ENSG00000268912",-0.908259978652593,1.74882458594766e-14
"ENSG00000150750",-1.90810233913106,1.75709854133744e-14
"ENSG00000077585",0.837886594016437,1.76091288528286e-14
"ENSG00000127125",0.467744289790601,1.7916624475589e-14
"ENSG00000150782",0.989092037818837,1.79355926075167e-14
"ENSG00000086696",-2.66096138475378,1.79674529371431e-14
"ENSG00000109586",1.22988605993698,1.82781166361445e-14
"ENSG00000269289",-2.32889884070647,1.84497439492317e-14
"ENSG00000142515",-3.04764557389681,1.85765749551935e-14
"ENSG00000147408",-0.769923833045234,1.9173849319822e-14
"ENSG00000175029",0.587253378685786,1.94693984116679e-14
"ENSG00000137547",0.713251914830653,2.01821839594824e-14
"ENSG00000125827",-0.638537503268561,2.07607172571422e-14
"ENSG00000143631",-1.54939038588252,2.11165686439231e-14
"ENSG00000227262",-1.05796505906683,2.20801710933245e-14
"ENSG00000183570",-1.46315614391348,2.27363614653462e-14
"ENSG00000272468",1.58386600774681,2.29814798758167e-14
"ENSG00000133935",0.523853098965378,2.37558365336243e-14
"ENSG00000149260",-0.754535803378253,2.45281992625342e-14
"ENSG00000174567",1.68147415031901,2.50553484956212e-14
"ENSG00000174807",-1.31012072813019,2.51914254104797e-14
"ENSG00000138698",0.637676281435487,2.52821544680371e-14
"ENSG00000211450",0.655384886069122,2.53353110450458e-14
"ENSG00000164062",0.62314177113038,2.53733125759646e-14
"ENSG00000111254",-1.03371464944508,2.54399431970066e-14
"ENSG00000161328",1.32390428804288,2.56128184531465e-14
"ENSG00000147647",-1.87155563131572,2.60756937298952e-14
"ENSG00000130726",0.596031638795807,2.61990307782628e-14
"ENSG00000152404",-0.433428481864027,2.69344653741176e-14
"ENSG00000163788",-0.56177561805502,2.77034865793602e-14
"ENSG00000134198",-0.865631765611708,2.7751998140629e-14
"ENSG00000270510",-1.30971036676451,2.80574300811454e-14
"ENSG00000198176",0.52810523985996,2.83481549082305e-14
"ENSG00000173085",0.636385711423582,2.84788623512838e-14
"ENSG00000139547",1.56248872481544,2.8620084447447e-14
"ENSG00000279013",-1.59006477026967,2.88582234585128e-14
"ENSG00000145428",-0.955867576310015,2.91719362425844e-14
"ENSG00000113575",0.431458311648477,2.92422352297489e-14
"ENSG00000177548",0.889975481021305,2.96747374171362e-14
"ENSG00000147174",-0.749758008758537,3.06910669089661e-14
"ENSG00000101311",-1.78163730825661,3.22129761340038e-14
"ENSG00000164342",-0.88519982255761,3.23244305643199e-14
"ENSG00000071967",-1.10941967156198,3.25833130179761e-14
"ENSG00000188672",1.14326946641059,3.38585358564257e-14
"ENSG00000134909",0.723374636888744,3.39402085909031e-14
"ENSG00000142444",0.443301761255869,3.39694148009958e-14
"ENSG00000137161",0.61083643548263,3.54870243167583e-14
"ENSG00000224520",1.67939136559292,3.57079703169952e-14
"ENSG00000271964",-0.944099414913328,3.57297710957996e-14
"ENSG00000227354",-0.777566108271875,3.61608244972878e-14
"ENSG00000251417",-0.785486423984738,3.75296908877715e-14
"ENSG00000156313",-0.558777925246873,3.81529996092775e-14
"ENSG00000259065",-0.935734793384586,3.90501904046967e-14
"ENSG00000102781",-0.701921176117847,4.02106097757113e-14
"ENSG00000182022",0.78978361850192,4.20142352683349e-14
"ENSG00000149564",-0.913770339156189,4.21943408777324e-14
"ENSG00000147036",-1.13182808416703,4.25907105353267e-14
"ENSG00000178162",-1.76239807441017,4.28483921365623e-14
"ENSG00000147614",2.18639602975139,4.29120128935735e-14
"ENSG00000185513",-0.980404651190939,4.34343459179028e-14
"ENSG00000184730",1.29786536157376,4.39252449929151e-14
"ENSG00000070614",-0.546658500895324,4.45034287395227e-14
"ENSG00000267583",-1.29800570353131,4.53574616127061e-14
"ENSG00000088179",-0.555665521381824,4.8927867428584e-14
"ENSG00000141873",0.614729913243331,4.98206254775624e-14
"ENSG00000186074",1.04127095215648,4.98779108484915e-14
"ENSG00000263465",-0.497539363187483,4.99031195164993e-14
"ENSG00000169554",-1.05642407329472,5.1152543583107e-14
"ENSG00000151948",-1.37126656400325,5.32920107807276e-14
"ENSG00000136156",-0.611798514285121,5.39119030304431e-14
"ENSG00000093217",0.657829436466201,5.47938695995361e-14
"ENSG00000185614",-0.908429162485795,5.5397401612224e-14
"ENSG00000257433",-0.643282716371771,5.71271860574117e-14
"ENSG00000104756",-0.605990157130624,5.80124902969024e-14
"ENSG00000188993",-1.11514166361806,5.95616579715007e-14
"ENSG00000159267",0.488848946998504,6.04539183714101e-14
"ENSG00000144635",0.458342054087359,6.17034160393521e-14
"ENSG00000164850",-1.43736548456118,6.17399874665895e-14
"ENSG00000066933",-0.588753715191324,6.27263492899253e-14
"ENSG00000134825",0.547157040288169,6.55910642648086e-14
"ENSG00000040341",0.615073942179534,6.61417587743279e-14
"ENSG00000215302",-1.21906864657896,6.71990900149991e-14
"ENSG00000071794",0.638647912873669,6.7454379871187e-14
"ENSG00000111863",-1.30548343373956,6.75986251888929e-14
"ENSG00000168229",-1.20472643854887,6.80998816476342e-14
"ENSG00000121064",-0.787740477932368,6.86497867300649e-14
"ENSG00000118058",-0.539061673969544,7.09063491942232e-14
"ENSG00000151332",-0.549120967513595,7.12712321636612e-14
"ENSG00000196214",0.398727650015312,7.13899154210513e-14
"ENSG00000105792",-0.926726153323249,7.31106571333375e-14
"ENSG00000197702",-0.627815820138412,7.42985317064822e-14
"ENSG00000147889",1.46750796386432,7.59128670905627e-14
"ENSG00000006652",-0.690397843774327,7.69343699666711e-14
"ENSG00000076258",-0.631639686193439,8.2648705721538e-14
"ENSG00000155966",-1.27006229908416,8.27451054716001e-14
"ENSG00000125977",0.47465360479649,8.50261252866524e-14
"ENSG00000204822",0.486913340752513,8.5052936371365e-14
"ENSG00000148362",0.81664975546609,8.54486271792778e-14
"ENSG00000171209",-3.64115348815981,8.96084159823062e-14
"ENSG00000258590",-1.32310884471514,8.98997883169427e-14
"ENSG00000278962",-1.15136367549769,9.2647372368183e-14
"ENSG00000117676",0.794543810718142,9.29591296358113e-14
"ENSG00000160326",1.18829021313374,9.31818548357729e-14
"ENSG00000097033",-0.542347855917252,9.56956324861026e-14
"ENSG00000136040",0.812128438163339,9.60622909729109e-14
"ENSG00000140848",-0.750565046942357,9.65862370341065e-14
"ENSG00000186301",-1.37617943916966,9.76680485152659e-14
"ENSG00000105376",-1.90907434232887,9.93619979382669e-14
"ENSG00000267640",-1.2700866915704,1.00132603927348e-13
"ENSG00000185298",0.791382007466396,1.02074282425366e-13
"ENSG00000184602",-0.711880238742329,1.0313834996516e-13
"ENSG00000100814",-0.596905202622808,1.03613587445375e-13
"ENSG00000117419",0.426062982268975,1.03811383112999e-13
"ENSG00000239445",-1.30212485816634,1.05370544271881e-13
"ENSG00000163735",-2.46038122617191,1.05436231222278e-13
"ENSG00000070501",0.723170358964992,1.10502039233561e-13
"ENSG00000256894",-1.13806559871767,1.10709859638397e-13
"ENSG00000140678",1.03605370570914,1.10792235001235e-13
"ENSG00000106733",-0.572007972924631,1.12933204942434e-13
"ENSG00000099940",0.410354287580511,1.13207754620003e-13
"ENSG00000164465",0.631218046635555,1.17680821659869e-13
"ENSG00000237489",-0.722841270618269,1.19429841866965e-13
"ENSG00000135473",-0.524883833408527,1.21270415566484e-13
"ENSG00000185798",0.426227484901905,1.21655591197259e-13
"ENSG00000130489",0.683249224092679,1.21925410903317e-13
"ENSG00000104979",0.599292087311742,1.26866632603151e-13
"ENSG00000226363",1.49813135606494,1.28469015232348e-13
"ENSG00000152240",0.589771262061986,1.28907554538638e-13
"ENSG00000152049",1.80526808003071,1.29896052571596e-13
"ENSG00000131188",1.28321551281232,1.32421928005662e-13
"ENSG00000236861",-0.848473342655651,1.33110424954428e-13
"ENSG00000028116",0.542535913993691,1.3532630683029e-13
"ENSG00000241717",-1.52996433494015,1.39669648220954e-13
"ENSG00000109775",-0.400474334735874,1.40374682753487e-13
"ENSG00000185274",-1.41506040433418,1.40590457707901e-13
"ENSG00000166831",-1.363492272585,1.40790897763617e-13
"ENSG00000170734",0.463827387494091,1.42479403856737e-13
"ENSG00000173207",0.776022889916468,1.42592069158731e-13
"ENSG00000197008",0.607032505778453,1.43568011874731e-13
"ENSG00000159322",0.317740811541079,1.44601912499801e-13
"ENSG00000197705",-1.42349805894568,1.45410764151122e-13
"ENSG00000135469",-0.576673098596737,1.49236862996897e-13
"ENSG00000166920",2.07781567640637,1.51467158109113e-13
"ENSG00000140350",0.36798943429888,1.52154040707769e-13
"ENSG00000249141",1.26276224245187,1.52263051839556e-13
"ENSG00000168995",1.06776812224256,1.53250668922002e-13
"ENSG00000145882",0.512368570296905,1.54314996814006e-13
"ENSG00000133597",0.548678939268128,1.5522903515683e-13
"ENSG00000204305",-0.718649639575227,1.5627776278018e-13
"ENSG00000142494",-1.07430341747992,1.58009514903285e-13
"ENSG00000141258",-0.685434621427492,1.59453365272881e-13
"ENSG00000174460",-1.31455983217407,1.5973607257282e-13
"ENSG00000269921",-0.86689114468094,1.62624243117683e-13
"ENSG00000092201",0.338395634913675,1.64987495557067e-13
"ENSG00000163590",-0.840016904831403,1.66176335868797e-13
"ENSG00000241468",0.597729304771248,1.69832631932435e-13
"ENSG00000220848",-0.513853487179112,1.69855080620281e-13
"ENSG00000101096",-0.887496129352307,1.75560285313471e-13
"ENSG00000127399",0.727727857997245,1.80337475386452e-13
"ENSG00000187118",0.402554282418104,1.83455858748189e-13
"ENSG00000132507",0.532965517906813,1.8783299630089e-13
"ENSG00000101928",0.434907151903155,1.88293409337722e-13
"ENSG00000113494",1.69574157760267,1.89770298668238e-13
"ENSG00000279254",-1.42807560491006,1.93305711787699e-13
"ENSG00000266970",1.29839509137451,1.94825907652308e-13
"ENSG00000149257",0.812438295959596,1.97808213975286e-13
"ENSG00000101850",1.61609575139534,1.98330039152518e-13
"ENSG00000267500",1.21000587871379,2.02294819385699e-13
"ENSG00000131061",0.425885913242137,2.04742308439965e-13
"ENSG00000125733",-0.683787612685587,2.06502360950404e-13
"ENSG00000165280",0.456395325623189,2.0903786050915e-13
"ENSG00000123415",0.482565964121574,2.0983786472301e-13
"ENSG00000160766",0.706305378860388,2.11001203607444e-13
"ENSG00000116005",-0.695305329136841,2.11893942056274e-13
"ENSG00000248576",-1.34713771387119,2.1505354410992e-13
"ENSG00000151458",0.812301237894193,2.20923331256291e-13
"ENSG00000164935",1.88995220748513,2.24663581329261e-13
"ENSG00000120278",-0.722183874202552,2.24844796442608e-13
"ENSG00000166794",0.638975198763856,2.28624220543504e-13
"ENSG00000163632",-1.06575498528457,2.30613946018209e-13
"ENSG00000185189",-0.71167631997619,2.30885567435704e-13
"ENSG00000274225",-1.10109188962911,2.37048942035916e-13
"ENSG00000079689",-2.67613438077479,2.38988913273696e-13
"ENSG00000117758",-0.487708232219322,2.39635967897217e-13
"ENSG00000168701",0.617832547003943,2.43023123069065e-13
"ENSG00000273409",-2.02815329061863,2.44890228826723e-13
"ENSG00000133027",-0.945896926585383,2.52722615921545e-13
"ENSG00000224689",-1.53607759760409,2.57166609755444e-13
"ENSG00000106330",0.566264439080989,2.59951281595954e-13
"ENSG00000175857",1.12913863093771,2.60190235386524e-13
"ENSG00000091073",0.663445417383335,2.62186079128317e-13
"ENSG00000177374",-0.859017433060782,2.69026759664088e-13
"ENSG00000203710",-1.62406631269811,2.73859365199639e-13
"ENSG00000204052",1.42404441390053,2.80325388847738e-13
"ENSG00000280594",-0.942879671114595,2.82932868554541e-13
"ENSG00000272305",-0.714945265008081,2.83603684386243e-13
"ENSG00000057608",0.439011699200315,2.83653637653942e-13
"ENSG00000117906",0.49023199870992,2.84897507890729e-13
"ENSG00000143256",0.807159548722153,2.85395449783562e-13
"ENSG00000073464",-1.18264890722661,2.89567419595737e-13
"ENSG00000188525",-2.68141594183877,3.00028275164607e-13
"ENSG00000131711",-0.965049240061856,3.01015372101172e-13
"ENSG00000229589",-0.909848086636151,3.03139890803844e-13
"ENSG00000123131",0.682931278373256,3.04145738494436e-13
"ENSG00000145012",-0.577609804203922,3.0531747228335e-13
"ENSG00000147255",-2.44475096764257,3.05443412277529e-13
"ENSG00000125247",0.629037553360677,3.12919445743137e-13
"ENSG00000272604",0.543386899603436,3.14594567451658e-13
"ENSG00000279192",-1.70437480559206,3.22186384112822e-13
"ENSG00000134215",1.47995171273086,3.30882987948282e-13
"ENSG00000198881",-1.38765051685096,3.44583377796264e-13
"ENSG00000086848",-0.490889427497858,3.48462144671635e-13
"ENSG00000151353",-0.435579222370821,3.4861055739978e-13
"ENSG00000184451",-0.927918567389037,3.55830812899943e-13
"ENSG00000173867",-1.07431872580344,3.57501330481044e-13
"ENSG00000124802",0.583705906878983,3.70033033996971e-13
"ENSG00000153904",0.604475275550731,3.79492720552655e-13
"ENSG00000180592",-1.24394062644891,3.89103400113987e-13
"ENSG00000260625",-1.02484650550025,3.93780318039688e-13
"ENSG00000102271",-1.4201629105214,3.948839053916e-13
"ENSG00000071127",0.40157175694249,4.11709161228301e-13
"ENSG00000180347",-2.81690239698462,4.17187532506195e-13
"ENSG00000281205",-0.970816999933423,4.19891192954732e-13
"ENSG00000176273",-0.840273166625423,4.28443003588883e-13
"ENSG00000160396",-1.01819370059082,4.36049118062081e-13
"ENSG00000267203",-1.58715751747753,4.41795636854475e-13
"ENSG00000242267",-1.48806163238757,4.42739164044217e-13
"ENSG00000132376",-0.582614418931064,4.46359251818287e-13
"ENSG00000065361",1.64979709847823,4.51783797671602e-13
"ENSG00000132305",0.421393068584194,4.59211223347358e-13
"ENSG00000100290",1.74225256039521,4.78892481424584e-13
"ENSG00000273356",-0.731818714444799,4.81124156058375e-13
"ENSG00000173065",0.477315112184479,4.96959414180964e-13
"ENSG00000179119",0.437519341831709,4.98004192567943e-13
"ENSG00000048540",-1.91204207444454,5.06460847396689e-13
"ENSG00000129048",-1.36060627551677,5.0973759413989e-13
"ENSG00000132963",0.590784302742168,5.33649559854084e-13
"ENSG00000143545",0.614687984479697,5.34571015863045e-13
"ENSG00000138670",-0.808758071328065,5.51296387050728e-13
"ENSG00000000457",0.493761331150094,5.51394229256004e-13
"ENSG00000064995",0.381447152385932,5.53028073936573e-13
"ENSG00000106628",0.549183764812223,5.53644165725606e-13
"ENSG00000140398",-0.874798762484689,5.56163668089154e-13
"ENSG00000168246",0.42163507194247,5.57539191591882e-13
"ENSG00000134717",0.394257186420964,5.76112405908405e-13
"ENSG00000105989",1.37649941199375,5.81769187971505e-13
"ENSG00000132768",0.487119788552215,5.88433704810394e-13
"ENSG00000142676",-0.59471806385254,5.99157158005402e-13
"ENSG00000227082",-1.33188734350748,6.17584079038803e-13
"ENSG00000110906",-0.402401244327903,6.26445095935286e-13
"ENSG00000101473",0.501104568372968,6.2677973235451e-13
"ENSG00000213131",0.770792659873825,6.28147269863857e-13
"ENSG00000122390",0.551348008455191,6.32311509367981e-13
"ENSG00000115902",0.975787968018142,6.41872611829245e-13
